Hotel Name,Survey ID,,,
,,,,
"Lilac Service Apt",djpQqLjYVjj68Njv88w,https://www.tripadvisor.in/Hotel_Review-g297628-d7255375-Reviews-Lilac-Bengaluru_Bangalore_Karnataka.html,,
"The Tamara Coorg",QKqXOgKlVKKekbKMkka,https://www.tripadvisor.in/Hotel_Review-g3317279-d3317281-Reviews-The_Tamara_Coorg-Yavakapadi_Village_Kodagu_Coorg_Karnataka.html,,
